t,count
1663420563,0
1663420564,0
1663420565,0
1663420566,0
1663420567,0
1663420568,0
1663420569,0
1663420570,0
1663420571,13658
1663420572,13658
1663420573,13658
1663420574,17788
1663420575,20199
1663420576,20199
1663420577,22011
1663420578,26718
1663420579,26718
1663420580,26718
1663420581,26718
1663420582,26718
1663420583,26718
1663420584,35626
1663420585,35626
1663420586,42313
1663420587,42677
1663420588,44933
1663420589,46003
1663420590,46227
1663420591,46227
1663420592,46227
1663420593,46227
1663420594,46227
1663420595,46227
1663420596,52316
1663420597,52316
1663420597,57944
