t,count
1663369213,0
1663369214,0
1663369215,0
1663369216,0
1663369217,0
1663369218,0
1663369219,0
1663369220,0
1663369221,0
1663369222,0
1663369223,0
1663369224,6515
1663369225,6850
1663369226,6850
1663369227,6850
1663369228,6850
1663369229,6850
1663369230,11160
1663369231,11160
1663369232,11160
1663369233,11160
1663369234,11160
1663369235,11160
1663369236,11160
1663369237,11160
1663369238,11160
1663369239,11160
1663369240,15772
1663369241,15772
1663369242,15772
1663369243,15772
1663369244,20413
1663369245,20907
1663369246,21340
1663369247,21623
1663369248,21623
1663369249,21623
1663369250,21623
1663369251,21623
1663369252,21623
1663369253,21623
1663369254,21623
1663369255,25192
