t,count
1663352203,0
1663352204,0
1663352205,0
1663352206,0
1663352207,0
1663352208,0
1663352209,0
1663352210,0
1663352211,0
1663352212,0
1663352213,0
1663352214,0
1663352215,0
1663352216,0
1663352217,8622
1663352218,8622
1663352219,8622
1663352220,8622
1663352221,8622
1663352222,8622
1663352223,8622
1663352224,12376
1663352225,12376
1663352226,12376
1663352227,12376
1663352228,14933
1663352229,14933
1663352230,14933
1663352231,14933
1663352232,14933
1663352233,17895
1663352234,17895
1663352235,17895
1663352236,17895
1663352237,20932
1663352238,21572
1663352239,21964
1663352240,22435
1663352241,22745
1663352242,22745
1663352243,22745
1663352244,22745
1663352245,22745
1663352246,24633
1663352247,24673
1663352247,26159
