t,count
1663426941,0
1663426942,0
1663426943,0
1663426944,0
1663426945,0
1663426946,0
1663426947,0
1663426948,0
1663426949,0
1663426950,9511
1663426951,9511
1663426952,9511
1663426953,15189
1663426954,15325
1663426955,15325
1663426956,15325
1663426957,15325
1663426958,22316
1663426959,22316
1663426960,22316
1663426961,22316
1663426962,22316
1663426963,22316
1663426964,22316
1663426965,29463
1663426966,29463
1663426967,29463
1663426968,29463
1663426969,36752
1663426970,37259
1663426971,38249
1663426972,38249
1663426973,38249
1663426974,38249
1663426975,38249
1663426976,38249
1663426977,43827
1663426978,43827
1663426979,43827
1663426979,49549
