t,count
1663360106,0
1663360107,0
1663360108,0
1663360109,0
1663360110,0
1663360111,0
1663360112,0
1663360113,0
1663360114,0
1663360115,0
1663360116,0
1663360117,0
1663360118,6951
1663360119,6951
1663360120,6951
1663360121,8961
1663360122,9035
1663360123,9035
1663360124,9035
1663360125,10807
1663360126,10807
1663360127,10807
1663360128,10807
1663360129,10807
1663360130,13007
1663360131,13007
1663360132,15059
1663360133,15574
1663360134,15903
1663360135,16335
1663360136,16335
1663360137,16335
1663360138,16335
1663360139,16335
1663360140,17835
1663360141,18799
1663360141,18799
