t,count
1663361542,0
1663361543,0
1663361544,0
1663361545,0
1663361546,0
1663361547,0
1663361548,0
1663361549,0
1663361550,0
1663361551,0
1663361552,0
1663361553,0
1663361554,0
1663361555,7643
1663361556,7643
1663361557,7643
1663361558,7643
1663361559,7643
1663361560,11789
1663361561,11789
1663361562,11789
1663361563,11789
1663361564,11789
1663361565,11789
1663361566,11789
1663361567,11789
1663361568,15961
1663361569,15961
1663361570,15961
1663361571,15961
1663361572,19008
1663361573,19255
1663361574,19607
1663361575,19999
1663361576,19999
1663361577,19999
1663361578,19999
1663361579,19999
1663361580,19999
1663361581,19999
1663361582,22705
