t,count
1663424172,0
1663424173,0
1663424174,0
1663424175,0
1663424176,0
1663424177,0
1663424178,0
1663424179,0
1663424180,0
1663424181,0
1663424182,0
1663424183,6977
1663424184,6977
1663424185,6977
1663424186,6977
1663424187,6977
1663424188,6977
1663424189,12067
1663424190,12108
1663424191,12108
1663424192,12108
1663424193,12108
1663424194,12108
1663424195,12108
1663424196,12108
1663424197,12108
1663424198,19637
1663424199,19637
1663424200,19637
1663424201,19637
1663424202,19637
1663424203,19637
1663424204,19637
1663424205,19637
1663424206,19637
1663424207,19637
1663424208,19637
1663424209,19637
1663424210,19637
1663424211,19637
1663424212,26413
1663424213,26413
1663424214,26413
1663424215,26413
1663424216,26413
1663424217,26413
1663424218,26413
1663424219,26413
1663424220,33989
1663424221,34066
1663424222,34759
1663424223,35169
1663424224,35701
1663424225,35701
1663424226,35701
1663424227,35701
1663424228,35701
1663424229,35701
1663424230,35701
1663424231,35701
1663424232,35701
1663424233,35701
1663424234,35701
1663424235,40909
1663424236,40909
1663424237,40909
1663424238,40909
1663424239,40909
1663424240,40909
1663424241,46926
1663424242,46926
1663424243,46926
1663424244,46926
1663424245,46926
1663424246,46926
1663424247,52424
1663424247,52433
