t,count
1663431591,0
1663431592,0
1663431593,0
1663431594,0
1663431595,0
1663431596,0
1663431597,0
1663431598,0
1663431599,3898
1663431600,3898
1663431601,3898
1663431602,6076
1663431603,6144
1663431604,6144
1663431605,6144
1663431606,8740
1663431607,8740
1663431608,8740
1663431609,8740
1663431610,8740
1663431611,10844
1663431612,10844
1663431613,10844
1663431614,13073
1663431615,13421
1663431616,13964
1663431617,13964
1663431618,15701
1663431619,15701
1663431620,15701
1663431621,15701
1663431622,15701
1663431623,17923
1663431624,17923
1663431625,19875
1663431625,19886
