t,count
1663351858,0
1663351859,0
1663351860,0
1663351861,0
1663351862,0
1663351863,0
1663351864,0
1663351865,0
1663351866,0
1663351867,0
1663351868,0
1663351869,5437
1663351870,5437
1663351871,5437
1663351872,6991
1663351873,6991
1663351874,6991
1663351875,6991
1663351876,7093
1663351877,7093
1663351878,7093
1663351879,7093
1663351880,7093
1663351881,7093
1663351882,7093
1663351883,7093
1663351884,7093
1663351885,7093
1663351886,9132
1663351887,9132
1663351888,10571
1663351889,10827
1663351890,11095
1663351891,11464
1663351892,11464
1663351893,11938
1663351894,11938
1663351895,11954
1663351896,11954
