t,count
1663363073,0
1663363074,0
1663363075,0
1663363076,0
1663363077,0
1663363078,0
1663363079,0
1663363080,0
1663363081,0
1663363082,1520906609
1663363083,4205266439
1663363084,4205266439
1663363085,4205266439
1663363086,6408789352
1663363087,6482753779
1663363088,6482753779
1663363089,8999821954
1663363090,8999821954
1663363091,8999821954
1663363092,8999821954
1663363093,8999821954
1663363094,11666527324
1663363095,11666527324
1663363096,11666527324
1663363097,14489614036
1663363098,14709308172
1663363099,15006038606
1663363100,15165156653
1663363101,15165156653
1663363102,15165156653
1663363103,17379956786
1663363104,17391036387
1663363105,19031574932
