t,count
1663362930,0
1663362931,0
1663362932,0
1663362933,0
1663362934,0
1663362935,0
1663362936,0
1663362937,0
1663362938,0
1663362939,3630316672
1663362940,3630316672
1663362941,3630316672
1663362942,4534373228
1663362943,5371225502
1663362944,5582741096
1663362945,6258761685
1663362946,6258761685
1663362947,6258761685
1663362948,6258761685
1663362949,7845931366
1663362950,7845931366
1663362951,9603052988
1663362952,9860034077
1663362953,9990806902
1663362954,10122116127
1663362955,10122116127
1663362956,10861357702
1663362957,11005348939
1663362957,11583002623
