t,count
1663423975,0
1663423976,0
1663423977,0
1663423978,0
1663423979,0
1663423980,0
1663423981,0
1663423982,0
1663423983,0
1663423984,5219941663
1663423985,5219941663
1663423986,5219941663
1663423987,5219941663
1663423988,5219941663
1663423989,8870196288
1663423990,8870196288
1663423991,8870196288
1663423992,8870196288
1663423993,8870196288
1663423994,13589885691
1663423995,13589885691
1663423996,13589885691
1663423997,13589885691
1663423998,13589885691
1663423999,13589885691
1663424000,13589885691
1663424001,13589885691
1663424002,13589885691
1663424003,13589885691
1663424004,17909637085
1663424005,17909637085
1663424006,17909637085
1663424007,17909637085
1663424008,17909637085
1663424009,17909637085
1663424010,23139490225
1663424011,23710925837
1663424012,24065130973
1663424013,24065130973
1663424014,24065130973
1663424015,27296087340
1663424016,27296087340
1663424017,27296087340
1663424018,27296087340
1663424019,30418033812
1663424020,30418033812
1663424021,30418033812
1663424022,30418033812
1663424023,33940156127
1663424024,33947378912
1663424025,33947378912
1663424026,33947378912
1663424027,33947378912
1663424027,37817488010
