t,count
1663429989,0
1663429990,0
1663429991,0
1663429992,0
1663429993,0
1663429994,0
1663429995,0
1663429996,0
1663429997,5899747983
1663429998,5899747983
1663429999,5899747983
1663430000,9812107876
1663430001,9887808601
1663430002,14160221645
1663430003,14160221645
1663430004,14160221645
1663430005,14160221645
1663430006,18639355884
1663430007,18639355884
1663430008,18639355884
1663430009,24765920837
1663430010,25196873354
1663430011,26148533662
1663430012,26292184248
1663430013,26292184248
1663430014,26292184248
1663430015,29431994040
1663430016,32551916519
1663430016,32575237769
