t,count
1663367094,0
1663367095,0
1663367096,0
1663367097,0
1663367098,0
1663367099,0
1663367100,0
1663367101,0
1663367102,6635418857
1663367103,6898991744
1663367104,6898991744
1663367105,12281788999
1663367106,12281788999
1663367107,12281788999
1663367108,12281788999
1663367109,14504367428
1663367110,16999428081
1663367111,16999428081
1663367112,21073726443
1663367113,23123244260
1663367114,23712696053
1663367115,24126951248
1663367116,24126951248
1663367117,24126951248
1663367118,24126951248
1663367119,28929951642
