t,count
1663381973,0
1663381974,0
1663381975,0
1663381976,0
1663381977,0
1663381978,0
1663381979,0
1663381980,0
1663381981,7840921860
1663381982,7840921860
1663381983,7840921860
1663381984,7840921860
1663381985,14206245789
1663381986,14275410020
1663381987,14275410020
1663381988,21996984540
1663381989,21996984540
1663381990,21996984540
1663381991,21996984540
1663381992,21996984540
1663381993,21996984540
1663381994,21996984540
1663381995,29983625169
1663381996,29983625169
1663381997,29983625169
1663381998,37773210105
1663381999,39255163709
1663382000,40293693800
1663382001,41148149260
1663382002,41148149260
1663382003,41148149260
1663382004,41148149260
1663382005,42573470180
1663382006,42573470180
1663382007,42573470180
1663382008,49121565490
1663382009,50246206361
1663382009,54720948439
