t,count
1663368009,0
1663368010,0
1663368011,0
1663368012,0
1663368013,0
1663368014,0
1663368015,0
1663368016,0
1663368017,0
1663368018,0
1663368019,3787279145
1663368020,3787279145
1663368021,3787279145
1663368022,5626289590
1663368023,5736285996
1663368024,5736285996
1663368025,5736285996
1663368026,7720050080
1663368027,7720050080
1663368028,7720050080
1663368029,7720050080
1663368030,7720050080
1663368031,9681974831
1663368032,9681974831
1663368033,9681974831
1663368034,9681974831
1663368035,12132758241
1663368036,12392243524
1663368037,12622361387
1663368038,12622361387
1663368039,12622361387
1663368040,12622361387
1663368041,12622361387
1663368042,12622361387
1663368043,14472204904
1663368044,14472204904
1663368045,16064805298
