t,count
1663430913,0
1663430914,0
1663430915,0
1663430916,0
1663430917,0
1663430918,0
1663430919,0
1663430920,0
1663430921,5343345923
1663430922,8115803391
1663430923,8115803391
1663430924,8115803391
1663430925,16204304562
1663430926,16204304562
1663430927,16204304562
1663430928,17880636574
1663430929,17880636574
1663430930,17880636574
1663430931,24694538590
1663430932,24694538590
1663430933,24694538590
1663430934,24694538590
1663430935,33699430912
1663430936,34534446054
1663430937,35340237778
1663430938,35483967138
1663430939,35483967138
1663430940,35483967138
1663430941,35483967138
1663430942,42305805910
