t,count
1663352202,0
1663352203,0
1663352204,0
1663352205,0
1663352206,0
1663352207,0
1663352208,0
1663352209,0
1663352210,0
1663352211,0
1663352212,0
1663352213,0
1663352214,0
1663352215,0
1663352216,0
1663352217,3645721756
1663352218,3645721756
1663352220,3645721756
1663352220,3645721756
1663352221,3645721756
1663352222,5211185086
1663352223,5251243413
1663352224,5251243413
1663352225,5251243413
1663352226,6241778978
1663352227,6241778978
1663352228,6241778978
1663352229,6241778978
1663352230,6241778978
1663352231,6241778978
1663352232,7401953510
1663352233,7401953510
1663352234,7401953510
1663352235,7401953510
1663352236,8724324792
1663352237,8898992988
1663352238,8981889842
1663352239,9125803289
1663352240,9264198313
1663352241,9264198313
1663352242,9264198313
1663352243,9264198313
1663352244,9264198313
1663352245,10545415411
1663352246,10552702922
1663352247,11651776105
1663352247,11651776105
