t,count
1663438146,0
1663438147,0
1663438148,0
1663438149,0
1663438150,0
1663438151,0
1663438152,0
1663438153,1749500688
1663438154,5437885335
1663438155,5437885335
1663438156,8665623128
1663438157,8732124310
1663438158,11961931182
1663438159,11961931182
1663438160,11961931182
1663438161,12795055632
1663438162,16318405246
1663438163,16318405246
1663438164,16318405246
1663438165,19564716385
1663438166,20027548979
1663438167,20515647351
1663438168,21135615306
1663438169,21518591111
1663438170,23622098143
1663438170,26321315969
