t,count
1663361957,0
1663361958,0
1663361959,0
1663361960,0
1663361961,0
1663361962,0
1663361963,0
1663361964,0
1663361965,0
1663361966,0
1663361967,0
1663361968,0
1663361969,4239169344
1663361970,4239169344
1663361971,4239169344
1663361972,4239169344
1663361973,4239169344
1663361974,4239169344
1663361975,4239169344
1663361976,4239169344
1663361977,4239169344
1663361979,4239169344
1663361979,6761193573
1663361980,6761193573
1663361981,6761193573
1663361982,8624226100
1663361983,8624226100
1663361984,8624226100
1663361985,10794692302
1663361986,10804396704
1663361987,10804396704
1663361988,12720203391
