t,count
1663421280,0
1663421281,0
1663421282,0
1663421283,0
1663421284,0
1663421285,0
1663421286,0
1663421287,0
1663421288,5769533301
1663421289,6023944396
1663421290,6023944396
1663421291,10639269858
1663421292,10639269858
1663421293,10639269858
1663421294,10639269858
1663421295,10639269858
1663421296,14892646050
1663421297,14892646050
1663421298,19427025062
1663421299,19818632224
1663421300,20311940513
1663421301,20664360282
1663421302,20664360282
1663421303,20664360282
1663421304,20664360282
1663421304,24627930756
