t,count
1663363153,0
1663363154,0
1663363155,0
1663363156,0
1663363157,0
1663363158,0
1663363159,0
1663363160,0
1663363161,0
1663363162,0
1663363163,4701728634
1663363164,4701728634
1663363165,4701728634
1663363166,7502541218
1663363167,7628256478
1663363168,7628256478
1663363169,7628256478
1663363170,10785929274
1663363171,10785929274
1663363172,10785929274
1663363173,10785929274
1663363174,10785929274
1663363175,10785929274
1663363176,13899262295
1663363177,13899262295
1663363178,15157581377
1663363179,17006900308
1663363180,17108066005
1663363181,17371279986
1663363182,17543345824
1663363183,17543345824
1663363184,17543345824
1663363185,17543345824
1663363186,20231512359
1663363187,20231512359
1663363188,22718966207
