t,count
1663354774,0
1663354775,0
1663354776,0
1663354777,0
1663354778,0
1663354779,0
1663354780,0
1663354781,0
1663354782,0
1663354783,0
1663354784,4465461055
1663354785,4465461055
1663354786,4465461055
1663354787,7179662798
1663354788,7179662798
1663354789,7179662798
1663354790,10036542260
1663354791,10036542260
1663354792,10036542260
1663354793,10036542260
1663354794,10036542260
1663354795,11068003329
1663354796,12371899686
1663354797,12371899686
1663354798,12371899686
1663354799,15611543087
1663354800,15694873105
1663354801,16520030947
1663354802,16828912413
1663354803,17140503080
1663354804,17140503080
1663354805,17140503080
1663354806,17140503080
1663354807,17140503080
1663354808,19657360016
1663354809,19657360016
1663354810,21942361532
