t,count
1663361046,0
1663361047,0
1663361048,0
1663361049,0
1663361050,0
1663361051,0
1663361052,0
1663361053,0
1663361054,0
1663361055,0
1663361056,0
1663361057,0
1663361058,0
1663361059,4096369572
1663361060,4096369572
1663361061,4096369572
1663361062,4096369572
1663361063,6359609595
1663361064,6427063574
1663361065,6427063574
1663361066,6427063574
1663361067,6427063574
1663361068,9065562208
1663361069,9065562208
1663361070,9065562208
1663361071,9065562208
1663361072,9065562208
1663361073,9065562208
1663361074,9065562208
1663361075,9065562208
1663361076,11649034188
1663361077,11649034188
1663361078,11649034188
1663361079,11649034188
1663361080,14480986714
1663361081,14651086963
1663361082,14752079046
1663361083,14962589539
1663361084,14962589539
1663361085,14962589539
1663361086,14962589539
1663361087,14962589539
1663361088,16869103225
1663361089,16881043570
1663361090,16881043570
1663361091,19051431005
