t,count
1663370852,0
1663370853,0
1663370854,0
1663370855,0
1663370856,0
1663370857,0
1663370858,0
1663370859,0
1663370860,0
1663370861,0
1663370862,5122622504
1663370863,5122622504
1663370864,5122622504
1663370865,5122622504
1663370866,8472966496
1663370867,8524955807
1663370868,8524955807
1663370869,8524955807
1663370870,12160651992
1663370871,12160651992
1663370872,12160651992
1663370873,12160651992
1663370874,12160651992
1663370875,12160651992
1663370876,12160651992
1663370877,12160651992
1663370878,16043180526
1663370879,16043180526
1663370880,16043180526
1663370881,20262655387
1663370882,20446035265
1663370883,20805132191
1663370884,21120075784
1663370885,21168740784
1663370886,22505305760
1663370887,22505305760
1663370888,22505305760
1663370889,25599283771
1663370890,25599283771
1663370891,28196370002
1663370891,28210331625
