t,count
1663366797,0
1663366798,0
1663366799,0
1663366800,0
1663366801,0
1663366802,0
1663366803,0
1663366804,0
1663366805,0
1663366806,7289140753
1663366807,7289140753
1663366808,7289140753
1663366809,12701732552
1663366810,12701732552
1663366811,12701732552
1663366812,19377585103
1663366813,19377585103
1663366814,19377585103
1663366815,20786003698
1663366816,20786003698
1663366817,26557493756
1663366818,26557493756
1663366819,26557493756
1663366820,26557493756
1663366821,34351981721
1663366822,34993295145
1663366823,35748119419
1663366824,35748119419
1663366825,35748119419
1663366826,35748119419
1663366827,37180353992
1663366828,41633872895
1663366829,47154867570
