t,count
1663434253,0
1663434254,0
1663434255,0
1663434256,0
1663434257,0
1663434258,0
1663434259,0
1663434260,0
1663434261,0
1663434262,9066
1663434263,9066
1663434264,9066
1663434265,14184
1663434266,14283
1663434267,14283
1663434268,14283
1663434269,20061
1663434270,20061
1663434272,20061
1663434272,22485
1663434273,22485
1663434274,24612
1663434275,27039
1663434276,27039
1663434277,27039
1663434278,27039
1663434279,32930
1663434280,34154
1663434281,35141
1663434282,35141
1663434283,36940
1663434284,36940
1663434285,38812
1663434286,38812
1663434287,38812
1663434288,43491
1663434289,43513
1663434290,43513
1663434291,47772
