t,count
1663376462,0
1663376463,0
1663376464,0
1663376465,0
1663376466,0
1663376467,0
1663376468,0
1663376469,0
1663376470,0
1663376471,0
1663376472,6472
1663376473,6472
1663376474,6472
1663376475,6472
1663376476,6472
1663376477,6472
1663376478,11156
1663376479,11330
1663376480,11330
1663376481,11330
1663376482,11330
1663376483,11330
1663376484,11330
1663376485,17305
1663376486,17305
1663376487,17305
1663376488,17305
1663376489,17305
1663376490,17305
1663376491,17305
1663376492,17305
1663376493,17305
1663376494,17305
1663376495,17305
1663376496,17305
1663376497,17305
1663376498,22931
1663376499,22931
1663376500,22931
1663376501,22931
1663376502,22931
1663376503,22931
1663376504,29117
1663376505,29417
1663376506,29973
1663376507,30271
1663376508,30271
1663376509,30271
1663376510,30271
1663376511,30271
1663376512,30271
1663376513,30271
1663376514,30271
1663376515,30271
1663376516,30271
1663376517,35110
1663376518,35121
1663376519,35121
1663376520,35121
1663376521,35121
1663376522,35121
1663376523,39910
1663376524,39923
