t,count
1663352982,0
1663352983,0
1663352984,0
1663352985,0
1663352986,0
1663352987,0
1663352988,0
1663352989,0
1663352990,0
1663352991,0
1663352992,0
1663352993,0
1663352994,0
1663352995,0
1663352996,0
1663352997,0
1663352998,9456
1663352999,9456
1663353000,9456
1663353001,9456
1663353002,9456
1663353003,13347
1663353004,13420
1663353005,13420
1663353006,13420
1663353007,13420
1663353008,16401
1663353009,16401
1663353010,16401
1663353011,16401
1663353012,16401
1663353013,16401
1663353014,19110
1663353015,19110
1663353016,19110
1663353017,19110
1663353018,19110
1663353019,19110
1663353020,22739
1663353021,22926
1663353022,23333
1663353023,23796
1663353024,23972
1663353025,23972
1663353026,23972
1663353027,23972
1663353028,23972
1663353029,26416
1663353030,26416
1663353031,28073
1663353031,28097
