t,count
1663352869,0
1663352870,0
1663352871,0
1663352872,0
1663352873,0
1663352874,0
1663352875,0
1663352876,0
1663352877,0
1663352878,0
1663352879,0
1663352880,0
1663352881,0
1663352882,0
1663352883,0
1663352884,8736
1663352885,8736
1663352886,8736
1663352887,8736
1663352888,8736
1663352889,8736
1663352890,12478
1663352891,12567
1663352892,12567
1663352893,12567
1663352894,15289
1663352895,15289
1663352896,15289
1663352897,15289
1663352898,15289
1663352899,15289
1663352900,15289
1663352901,18524
1663352902,18524
1663352903,18524
1663352904,21353
1663352905,21421
1663352906,21670
1663352907,22214
1663352908,22418
1663352909,22600
1663352910,22600
1663352911,22600
1663352912,22600
1663352913,24714
1663352914,24714
1663352915,26218
