t,count
1663370807,0
1663370808,0
1663370809,0
1663370810,0
1663370811,0
1663370812,0
1663370813,0
1663370814,0
1663370815,0
1663370816,0
1663370817,0
1663370818,12106
1663370819,12106
1663370820,12106
1663370821,17832
1663370822,17832
1663370823,17832
1663370824,19865
1663370825,22321
1663370826,22321
1663370827,22321
1663370828,22321
1663370829,22321
1663370830,22321
1663370831,22321
1663370832,29302
1663370833,29302
1663370834,29302
1663370835,35240
1663370836,35887
1663370837,36342
1663370838,37030
1663370839,37030
1663370840,37030
1663370841,37030
1663370842,37030
1663370843,41411
1663370844,41411
1663370844,44458
