t,count
1663353040,0
1663353041,0
1663353042,0
1663353043,0
1663353044,0
1663353045,0
1663353046,0
1663353047,0
1663353048,0
1663353049,3139
1663353050,3139
1663353051,3518
1663353052,4198
1663353053,4198
1663353054,4198
1663353055,4198
1663353056,4198
1663353057,4198
1663353058,4198
1663353059,4198
1663353060,4198
1663353061,4198
1663353062,4198
1663353063,5600
1663353064,5600
1663353065,5600
1663353066,5600
1663353067,6380
1663353068,6380
1663353069,6380
1663353070,6380
1663353071,6380
1663353072,6424
1663353073,6751
1663353074,6793
1663353075,6793
1663353076,6793
1663353077,6793
