t,count
1663352718,0
1663352719,0
1663352720,0
1663352721,0
1663352722,0
1663352723,0
1663352724,0
1663352725,0
1663352726,0
1663352727,0
1663352728,0
1663352729,0
1663352730,0
1663352731,0
1663352732,8260
1663352733,8260
1663352734,8260
1663352735,8260
1663352736,8260
1663352737,11932
1663352738,11932
1663352739,11932
1663352740,13999
1663352741,13999
1663352742,13999
1663352743,13999
1663352744,13999
1663352745,16378
1663352746,16378
1663352747,16378
1663352748,18617
1663352749,18769
1663352750,18968
1663352751,19121
1663352752,19458
1663352753,19458
1663352754,19458
1663352755,20891
1663352756,20913
1663352757,22077
