t,count
1663426591,0
1663426592,0
1663426593,0
1663426594,0
1663426595,0
1663426596,0
1663426597,0
1663426598,0
1663426599,0
1663426600,10169
1663426601,10169
1663426602,10169
1663426603,10169
1663426604,16866
1663426605,17001
1663426606,17001
1663426607,17001
1663426608,17001
1663426609,20703
1663426610,25022
1663426611,25022
1663426612,25022
1663426613,25022
1663426614,25022
1663426615,25022
1663426616,25022
1663426617,25022
1663426618,25022
1663426619,33599
1663426620,33599
1663426621,33599
1663426622,33599
1663426623,41863
1663426624,42465
1663426625,43008
1663426626,44111
1663426627,44218
1663426628,44218
1663426629,46957
1663426630,46957
1663426631,46957
1663426632,46957
1663426633,46957
1663426634,46957
1663426635,46957
1663426636,53882
1663426637,53905
1663426638,53905
1663426639,53905
1663426640,59777
1663426640,59793
