t,count
1663366325,0
1663366326,0
1663366327,0
1663366328,0
1663366329,0
1663366330,0
1663366331,0
1663366332,0
1663366333,17552
1663366334,17552
1663366335,17552
1663366336,26030
1663366337,26106
1663366338,27467
1663366339,33070
1663366340,33070
1663366341,34336
1663366342,34336
1663366343,41972
1663366344,41972
1663366345,41972
1663366346,43902
1663366347,51491
1663366348,52341
1663366349,54008
1663366350,54395
1663366351,54395
1663366352,54395
1663366353,54395
1663366354,61613
1663366355,61613
1663366356,66820
