t,count
1663418571,0
1663418572,0
1663418573,0
1663418574,0
1663418575,0
1663418576,0
1663418577,0
1663418578,0
1663418579,8660
1663418580,8660
1663418581,8660
1663418582,12782
1663418583,12864
1663418584,12864
1663418585,16711
1663418586,16711
1663418587,16711
1663418588,16711
1663418589,16711
1663418590,16711
1663418591,21707
1663418592,21707
1663418593,25788
1663418594,26766
1663418595,27605
1663418596,27605
1663418597,27605
1663418598,27605
1663418599,29103
1663418600,29103
1663418601,32625
1663418602,35859
