t,count
1663358459,0
1663358460,0
1663358461,0
1663358462,0
1663358463,0
1663358464,0
1663358465,0
1663358466,0
1663358467,16650
1663358468,16650
1663358469,16650
1663358470,25192
1663358471,25192
1663358472,25192
1663358473,32418
1663358474,32418
1663358475,32418
1663358476,32418
1663358477,32418
1663358478,42037
1663358479,42037
1663358480,42037
1663358481,52810
1663358482,54641
1663358483,56409
1663358484,56714
1663358485,56714
1663358486,56714
1663358487,56714
1663358488,63792
1663358489,63792
1663358489,69519
