t,count
1663358536,0
1663358537,0
1663358538,0
1663358539,0
1663358540,0
1663358541,0
1663358542,0
1663358543,0
1663358544,8555
1663358545,17246
1663358546,17246
1663358547,17246
1663358548,27589
1663358549,27589
1663358550,27589
1663358551,36280
1663358552,36280
1663358553,36280
1663358554,36280
1663358555,36280
1663358556,36280
1663358557,48139
1663358558,48139
1663358559,48139
1663358560,48139
1663358561,63395
1663358562,64859
1663358563,66300
1663358564,67058
1663358565,67058
1663358566,67058
1663358567,68527
1663358568,68527
1663358569,70624
1663358570,77294
1663358571,77294
1663358572,84408
