t,value
1663363241,3742
1663363244,5567
1663363247,5567
1663363250,5567
1663363253,5567
1663363256,5567
1663363259,5567
1663363262,5567
1663363265,5567
1663363268,5567
1663363271,5567
1663363274,5567
1663363277,5567
1663363279,5567
