t,value
1663362261,99980696
1663362262,102673536
1663362263,104471312
1663362264,105366096
1663362265,108050520
1663362266,82880064
1663362267,72102064
1663362268,154972440
1663362269,192790400
1663362270,308187192
1663362271,205377272
1663362272,479099624
1663362273,125727144
1663362274,154289016
1663362275,325276376
1663362276,545051992
1663362277,196346672
1663362278,271017024
1663362279,288737480
1663362280,353685384
1663362281,580072216
1663362282,541597936
1663362283,579087832
1663362283,588282424
