t,value
1663353493,49233120
1663353494,52544952
1663353495,54031992
1663353496,55519064
1663353497,56989688
1663353498,96902336
1663353499,126409928
1663353501,60830352
1663353501,137511216
1663353502,169877736
1663353503,78619016
1663353504,137670712
1663353505,81655032
1663353506,181925736
1663353507,239994128
1663353508,326087472
1663353509,103539832
1663353510,171034728
1663353511,363315296
1663353512,113343704
1663353513,274182856
1663353514,281471656
1663353515,282923312
1663353516,284300472
1663353517,101991888
1663353518,191665048
1663353519,204892192
1663353520,377256168
1663353521,175971896
1663353522,371449376
1663353523,353515264
1663353524,296112920
1663353525,344580840
1663353526,355720272
1663353527,397640320
1663353528,422760968
1663353529,197927920
1663353530,200414544
1663353531,289913536
1663353532,372166776
1663353533,319035784
1663353534,329843680
