t,value
1663360561,97563600
1663360562,100248352
1663360563,102046128
1663360564,102949120
1663360565,104738688
1663360566,105633472
1663360567,107423040
1663360568,109212608
1663360569,110107392
1663360570,111896960
1663360571,113686528
1663360572,114581312
1663360573,120845232
1663360574,121740016
1663360575,67105248
1663360576,70362328
1663360577,74314312
1663360578,77135376
1663360579,81736552
1663360580,185221544
1663360581,287864576
1663360582,110419408
1663360583,123628888
1663360584,145624896
1663360585,147000880
1663360586,148376824
1663360587,149752792
1663360588,153177232
1663360589,154553176
1663360590,155929120
1663360591,169594800
1663360592,171738840
1663360593,173114808
1663360594,207263600
1663360595,271130496
1663360596,299134304
1663360597,304606984
1663360598,345570120
1663360599,305771296
1663360599,322689752
