t,value
1663382096,116070128
1663382097,118754832
1663382098,120552608
1663382099,121455600
1663382100,138148576
1663382101,174318768
1663382102,327869208
1663382103,360086920
1663382104,454956960
1663382105,227312720
1663382106,457278944
1663382107,150525760
1663382108,479660016
1663382109,506456568
1663382110,737193960
1663382111,1281924056
1663382112,617640600
1663382113,1209499560
1663382114,1272368112
1663382115,1338791504
1663382116,1447816344
1663382117,879465136
1663382118,645340304
1663382119,500739216
