t,value
1663356954,114307096
1663356955,116991800
1663356956,118789576
1663356957,123263888
1663356958,109962664
1663356959,215269736
1663356960,226854232
1663356961,312955064
1663356962,198512712
1663356963,204616552
1663356964,212890424
1663356965,408447496
1663356966,339681512
1663356967,341101512
1663356968,192338488
1663356969,392368984
1663356970,521907992
1663356971,546649480
1663356972,240744448
1663356973,333546104
1663356974,372389408
1663356975,521914160
1663356976,308624792
1663356976,337549208
