t,value
1663354519,115482552
1663354520,118167280
1663354521,119965056
1663354522,120868048
1663354523,98883416
1663354524,212574936
1663354525,294898640
1663354526,199713152
1663354527,338711048
1663354528,304509976
1663354529,271712480
1663354530,336961880
1663354531,188263072
1663354532,341920760
1663354533,347489776
1663354534,380971976
1663354535,181228416
1663354536,271535672
1663354537,270303960
1663354538,325241112
1663354539,412594624
1663354540,156467784
1663354541,194616592
1663354542,347567448
1663354542,356067744
