t,value
1663380380,116227480
1663380381,118912208
1663380382,120709984
1663380383,121604768
1663380384,141660576
1663380385,182568480
1663380386,114007152
1663380387,359086672
1663380388,205611536
1663380389,162850224
1663380390,877113984
1663380391,405883032
1663380392,1055477672
1663380393,1226469120
1663380394,1230172080
1663380395,805423112
1663380396,498049912
1663380397,801361872
1663380398,1451014328
1663380399,1525823416
1663380400,477870464
1663380401,518573256
1663380402,1522592296
1663380403,948846240
1663380404,323644152
