t,value
1663382256,116117456
1663382257,118802160
1663382258,120599936
1663382259,121494720
1663382260,82628552
1663382261,199896752
1663382262,152040096
1663382263,560141008
1663382264,922950496
1663382265,125313264
1663382266,928157304
1663382267,168064616
1663382268,171145584
1663382269,1357134984
1663382270,570967824
1663382271,574991264
1663382272,954712776
1663382273,1241260232
1663382274,258411424
1663382275,983022584
1663382276,943998736
1663382277,467255408
1663382278,573764856
1663382279,783845680
1663382280,515948784
1663382281,1235936760
1663382282,423007400
1663382283,914873152
1663382284,1427558344
