t,value
1663382156,115108424
1663382157,117793128
1663382158,119590904
1663382159,120485688
1663382160,82098880
1663382161,204784136
1663382162,151901328
1663382163,320166216
1663382164,413349080
1663382165,147108184
1663382166,1259978088
1663382167,1266359512
1663382168,211992712
1663382169,1095618736
1663382170,1105993320
1663382171,1336999792
1663382172,465330632
1663382173,932558560
1663382174,458256936
1663382175,480335816
1663382176,611231504
1663382177,777685912
1663382178,836718936
1663382179,512093512
1663382180,987345312
1663382181,880641656
