t,value
1663430297,116172392
1663430298,118857120
1663430299,120654896
1663430300,127598200
1663430301,94444056
1663430302,207146016
1663430303,159250168
1663430304,515922480
1663430305,614455792
1663430306,546187568
1663430307,622715712
1663430308,280305024
1663430309,831915304
1663430310,1017855496
1663430311,780107264
1663430312,1093829240
1663430313,438257552
1663430314,1784119336
1663430315,1933314712
1663430316,2095459288
1663430317,844804752
1663430318,691669696
1663430319,553043824
1663430319,600271112
