t,value
1663352869,66716696
1663352870,70695200
1663352871,71723200
1663352872,73272808
1663352873,74814208
1663352874,117581288
1663352875,150957544
1663352876,60649136
1663352877,121723992
1663352878,146514416
1663352879,181750744
1663352880,94164720
1663352881,188513440
1663352882,111200888
1663352883,273327384
1663352884,273759304
1663352885,287685928
1663352886,78594992
1663352887,239626984
1663352888,331327176
1663352889,328378568
1663352890,351873992
1663352891,141272120
1663352892,120541144
1663352893,86314440
1663352894,87752088
1663352895,94417936
1663352896,96792624
1663352897,132174800
1663352898,284833760
1663352899,216178752
1663352900,258585480
1663352901,238694000
1663352902,247676072
1663352903,217782232
1663352904,219747096
1663352905,250871824
1663352906,263196576
1663352907,270181016
1663352908,354925792
1663352909,374947744
1663352910,401622536
1663352911,390613848
1663352912,167422952
1663352913,276473512
1663352914,317893928
1663352915,297261208
