t,value
1663420386,116087720
1663420387,118772424
1663420388,120570200
1663420389,127737032
1663420390,109217840
1663420391,215601368
1663420392,182861168
1663420393,646745480
1663420394,615363968
1663420395,221011600
1663420396,893536472
1663420397,1302137608
1663420398,1021710784
1663420399,1054862776
1663420400,1077996008
1663420401,395525368
1663420402,1199455584
1663420403,292472728
1663420404,1106924152
1663420405,1214749952
1663420406,1454893688
1663420407,1640133752
1663420408,1902614160
1663420409,1696514344
1663420410,317503168
1663420411,1454591648
1663420411,1498194144
