t,value
1663361719,97856824
1663361720,100549752
1663361721,102347528
1663361722,103250520
1663361723,108619568
1663361724,85515976
1663361725,117289952
1663361726,169649288
1663361727,258636376
1663361728,147741016
1663361729,162921728
1663361730,299358952
1663361731,305992352
1663361732,307829824
1663361733,342566440
1663361734,119337888
1663361735,544126592
1663361736,596388080
1663361737,609001544
1663361738,633433208
1663361739,541021784
1663361740,447656168
1663361741,629764888
1663361741,162860064
