t,value
1663354274,66583008
1663354275,70411952
1663354276,71914736
1663354277,73425704
1663354278,74912096
1663354279,144142544
1663354280,86071464
1663354281,138174456
1663354282,101347328
1663354283,140160328
1663354284,201673048
1663354285,88628152
1663354286,210642672
1663354287,263324168
1663354288,113981936
1663354289,115512400
1663354290,132337592
1663354291,172495424
1663354292,309531000
1663354293,249129992
1663354294,351583936
1663354295,357016048
1663354296,382860936
1663354297,201409416
1663354298,130593424
1663354299,138530640
1663354299,161172904
