t,value
1663367787,96400824
1663367788,99085552
1663367789,100883328
1663367790,101786320
1663367791,79739760
1663367792,142089840
1663367793,248688784
1663367794,453337392
1663367795,79384328
1663367796,170099976
1663367797,543238528
1663367798,545349120
1663367799,546404496
1663367800,549551848
1663367801,571915856
1663367802,572971168
1663367803,574026480
1663367804,576137072
1663367805,581376280
1663367806,642147896
1663367807,168223232
1663367808,542911880
1663367809,777224640
1663367810,779423656
1663367811,823852560
1663367812,840595144
1663367813,905945576
1663367814,957386920
1663367815,814902648
1663367816,627933520
1663367817,667870752
