t,value
1663353943,48641976
1663353944,51883440
1663353945,53347256
1663353946,54811072
1663353947,56250264
1663353948,94237384
1663353949,129612928
1663353950,59775304
1663353951,125026440
1663353952,152957632
1663353953,189441928
1663353954,160031952
1663353955,156548240
1663353956,132568152
1663353957,298037320
1663353958,292762384
1663353959,294266432
1663353960,295600584
1663353961,302458944
1663353962,351625544
1663353963,179444800
1663353964,298169552
1663353965,365597912
1663353966,249665392
1663353967,275647160
1663353968,277054128
1663353969,302250912
1663353970,298764512
1663353971,366330000
1663353972,163336424
1663353973,386162072
1663353973,276075096
