t,value
1663370501,116231592
1663370502,118924432
1663370503,120722208
1663370504,121616992
1663370505,80735056
1663370506,104790176
1663370507,190863360
1663370508,320928216
1663370509,237540928
1663370510,364403920
1663370511,453563200
1663370512,140704672
1663370513,551827872
1663370514,302249704
1663370515,376544552
1663370516,429565408
1663370517,712413224
1663370518,1011470088
1663370519,1014135280
1663370520,584877224
1663370521,708408048
1663370522,759960544
1663370523,790808936
1663370524,478151768
1663370525,973493128
1663370526,519074712
