t,value
1663415920,96326680
1663415921,99011360
1663415922,100809136
1663415923,101712128
1663415924,106186152
1663415925,91902112
1663415926,206497400
1663415927,269427640
1663415928,589694696
1663415929,549501992
1663415930,559584864
1663415931,254885048
1663415932,631366400
1663415933,456627840
1663415934,552543080
1663415935,362993800
1663415936,262732576
1663415937,735044736
1663415938,1031030384
1663415939,715347024
1663415940,288335376
1663415941,1629887952
1663415942,459126880
1663415943,460486320
1663415944,1480881040
1663415945,935739424
1663415946,1480070632
1663415947,1629927800
1663415948,1742311224
1663415949,1743691328
1663415950,1813797984
1663415951,238841408
1663415952,240152272
1663415953,850887712
1663415954,554428464
1663415955,1207146512
1663415956,917298488
1663415957,1158378528
