t,value
1663360848,47998616
1663360849,51526504
1663360850,52955096
1663360851,54382928
1663360852,55802544
1663360853,105667632
1663360854,88526744
1663360855,150761200
1663360856,82430040
1663360857,78357792
1663360858,154678584
1663360859,282954288
1663360860,241987624
1663360861,243367376
1663360862,273432328
1663360863,93007608
1663360864,423057896
1663360865,86614200
1663360866,371938944
1663360867,314039240
1663360868,307180008
1663360869,113168960
1663360870,116057616
1663360871,117456072
1663360872,252520608
1663360873,134895176
1663360874,751080088
1663360875,325785864
1663360876,262263648
1663360877,682185856
1663360878,207481944
1663360879,235650688
1663360880,304781824
1663360881,363388648
1663360882,364796792
1663360883,393623792
1663360884,646216264
1663360885,376377184
1663360886,644045000
1663360886,646469504
