t,value
1663353720,98400440
1663353721,101085168
1663353722,102882944
1663353723,103785936
1663353724,105583712
1663353725,154711256
1663353726,98161416
1663353727,68599008
1663353728,123239280
1663353729,148954472
1663353730,176359760
1663353731,240488424
1663353732,97020136
1663353733,156333712
1663353734,337766160
1663353735,339425216
1663353736,348104072
1663353737,103798672
1663353738,77601032
1663353739,173186448
1663353740,94847704
1663353741,136541792
1663353742,138066576
1663353743,259866448
1663353744,171935104
1663353745,161898640
1663353746,182767232
