t,value
1663428806,115413560
1663428807,118098264
1663428808,119896040
1663428809,120799032
1663428810,87243920
1663428811,188899408
1663428812,122988464
1663428813,610438576
1663428814,1193818472
1663428815,362411080
1663428816,427981464
1663428817,578840976
1663428818,1190629160
1663428819,743460448
1663428820,1500074672
1663428821,748432752
1663428822,1084707000
1663428823,1121273736
1663428824,1122678152
1663428825,1425466760
1663428826,1573812192
1663428827,1627453936
1663428828,702681008
1663428829,1773998224
1663428830,893088248
1663428831,2090923720
1663428832,2289906976
1663428833,369742896
1663428834,590094176
1663428835,591528752
1663428836,2388721336
1663428837,2269787528
1663428838,1693592432
1663428839,1615315352
1663428840,1714791680
1663428840,1719931712
