t,value
1663354862,113436424
1663354863,116121128
1663354864,117918904
1663354865,118821896
1663354866,155441352
1663354867,150614960
1663354868,248983256
1663354869,120844712
1663354870,259000048
1663354871,292506784
1663354872,313927616
1663354873,363381016
1663354874,136001936
1663354875,243682656
1663354876,218317616
1663354877,155230328
1663354878,289271208
1663354879,304150184
1663354880,332589424
1663354881,333976896
1663354882,365121096
1663354883,185536456
1663354884,221692952
1663354885,376041608
1663354886,209976872
1663354887,265384824
1663354888,397485120
1663354889,413090928
1663354890,455684128
1663354891,351059216
1663354892,528622416
1663354893,546039184
1663354894,562962256
1663354895,564348256
1663354896,581806608
1663354897,288005352
1663354898,505591936
1663354899,432715072
1663354900,397721088
1663354900,511332600
