t,value
1663355531,77595768
1663355532,79969600
1663355533,81496128
1663355534,82511208
1663355535,90905168
1663355536,149705000
1663355537,108077392
1663355538,114146608
1663355539,200999344
1663355540,144954376
1663355541,215730872
1663355542,289320032
1663355543,276739592
1663355544,294669632
1663355545,146868640
1663355546,323743808
1663355547,406419096
1663355548,211449280
1663355549,342170504
1663355550,384769376
1663355551,418856816
1663355552,220847048
1663355553,235460152
1663355554,200273576
1663355554,216393904
