t,value
1663354450,49093432
1663354451,50820448
1663354452,52195456
1663354453,53578672
1663354454,54945472
1663354455,96526784
1663354456,83956576
1663354457,63522760
1663354458,127464104
1663354459,77263960
1663354460,108725320
1663354461,161696952
1663354462,176037720
1663354463,123850056
1663354464,108828488
1663354465,202721304
1663354466,247745312
1663354467,285733072
1663354468,241252752
1663354469,118807472
1663354470,379101632
1663354471,129757960
1663354472,141362616
1663354473,171510752
1663354474,205628832
1663354475,257027440
1663354476,354338080
1663354477,397144232
1663354477,412400280
