t,value
1663360025,98652920
1663360026,101337648
1663360027,103135424
1663360028,104030208
1663360029,105819776
1663360030,83921832
1663360031,93803032
1663360032,165498280
1663360033,232907216
1663360034,108300448
1663360035,247853592
1663360036,255278248
1663360037,256504056
1663360038,322688312
1663360039,137154784
1663360040,222128480
1663360041,240356080
1663360042,395862968
1663360043,230447856
1663360044,232096256
1663360045,267223480
1663360046,244262824
1663360047,354430592
1663360048,272863536
1663360049,421452632
1663360050,436159656
1663360051,478571560
1663360052,518679464
1663360053,576923720
1663360054,581836424
1663360055,348260520
1663360056,333129768
1663360056,555258288
